,C,normalized,train,test,std
0,0.01,False,0.5722580645161289,0.5676470588235294,0.08828430011649198
1,0.011231045018329522,False,0.5758064516129032,0.5705882352941176,0.08940402443276861
2,0.012613637220374436,False,0.5790322580645162,0.5617647058823529,0.07607363033163274
3,0.014166432746690208,False,0.5812903225806452,0.5617647058823529,0.07607363033163274
4,0.015910384392721525,False,0.5841935483870968,0.5647058823529412,0.07759356446042895
5,0.017869024337358284,False,0.5851612903225807,0.5676470588235294,0.08113596602431603
6,0.020068781676649675,False,0.5890322580645161,0.5647058823529412,0.08298079988038758
7,0.022539339047347912,False,0.5903225806451612,0.5676470588235295,0.08427381636408475
8,0.02531403315241567,False,0.5948387096774194,0.5705882352941177,0.06859943405700356
9,0.028430304593026635,False,0.5954838709677419,0.573529411764706,0.06991096661179244
10,0.031930203076910274,False,0.5951612903225806,0.573529411764706,0.06991096661179244
11,0.03586095482011831,False,0.5977419354838709,0.5705882352941176,0.06859943405700356
12,0.040275599798502974,False,0.5980645161290321,0.5676470588235295,0.06713360123831372
13,0.04523370744772101,False,0.5996774193548388,0.5705882352941177,0.06859943405700356
14,0.05080218046913023,False,0.6009677419354839,0.573529411764706,0.07113756836734016
15,0.057056157587810206,False,0.6016129032258064,0.5764705882352942,0.07463869141440896
16,0.06408002744416,False,0.6019354838709677,0.573529411764706,0.07113756836734016
17,0.07196856730011521,False,0.6035483870967742,0.5794117647058824,0.07446464059513039
18,0.08082822192522715,False,0.6058064516129033,0.5794117647058824,0.06966305460192361
19,0.09077853991937558,False,0.6070967741935483,0.5794117647058824,0.06966305460192361
20,0.10195378685327301,False,0.6070967741935483,0.5823529411764706,0.07180326832784532
21,0.11450475699382819,False,0.6067741935483871,0.5823529411764706,0.07180326832784532
22,0.12860080806105664,False,0.6083870967741936,0.5794117647058824,0.07089394584231737
23,0.14443214647272812,False,0.6083870967741936,0.5764705882352942,0.07107674102114456
24,0.16221239391291728,False,0.6103225806451612,0.5764705882352942,0.07107674102114456
25,0.18218146985669748,False,0.610967741935484,0.573529411764706,0.07234337574264027
26,0.2046088289466012,False,0.6119354838709677,0.5705882352941177,0.06859943405700356
27,0.22979709690469627,False,0.6125806451612903,0.5705882352941176,0.07692174606248249
28,0.2580861540418075,False,0.6116129032258064,0.5735294117647058,0.07584586446016253
29,0.2898577214651068,False,0.6138709677419355,0.5705882352941176,0.07692174606248249
30,0.3255405118685032,False,0.616774193548387,0.5705882352941176,0.07347056468703998
31,0.36561601440851954,False,0.6148387096774193,0.5735294117647058,0.07697795487236708
32,0.4106249917244298,False,0.6164516129032258,0.5705882352941176,0.07803823036130354
33,0.46117477677082586,False,0.6193548387096774,0.5735294117647058,0.07697795487236708
34,0.5179474679231213,False,0.6203225806451612,0.5705882352941176,0.07692174606248249
35,0.5817091329374358,False,0.6229032258064515,0.573529411764706,0.0791936001049192
36,0.6533201459593774,False,0.623225806451613,0.5676470588235295,0.08219522713224778
37,0.7337467970651381,False,0.6241935483870968,0.5705882352941177,0.08544611203725855
38,0.8240743309893661,False,0.6274193548387097,0.5705882352941177,0.09226110083151838
39,0.9255215909791353,False,0.6296774193548387,0.5705882352941177,0.09947961485463393
40,1.0394574653722626,False,0.6303225806451612,0.5647058823529413,0.10000000000000003
41,1.1674193588234587,False,0.6309677419354839,0.5647058823529413,0.10000000000000003
42,1.3111339374215643,False,0.6306451612903226,0.5705882352941177,0.09860620361317773
43,1.4725404276241223,False,0.6319354838709678,0.573529411764706,0.09952308420993314
44,1.6538167833956732,False,0.6351612903225806,0.5764705882352942,0.09860620361317773
45,1.8574090746385719,False,0.6383870967741936,0.5764705882352942,0.09503232012590304
46,2.0860644934719588,False,0.6387096774193549,0.573529411764706,0.10209738210417521
47,2.342868423732233,False,0.6393548387096775,0.573529411764706,0.10377811037869034
48,2.6312860738959447,False,0.6412903225806452,0.5794117647058824,0.0984745237810777
49,2.955209235202888,False,0.6458064516129032,0.5764705882352942,0.09503232012590304
50,3.319008795914677,False,0.6461290322580645,0.5764705882352942,0.09503232012590303
51,3.7275937203149416,False,0.6464516129032258,0.5764705882352942,0.10289915108550532
52,4.186477288289951,False,0.6474193548387097,0.5764705882352942,0.1020550092523381
53,4.701851489299856,False,0.6496774193548387,0.5794117647058824,0.10526782451866638
54,5.280670574582637,False,0.6519354838709677,0.573529411764706,0.10294117647058827
55,5.930744895010559,False,0.6538709677419356,0.573529411764706,0.09041427146434942
56,6.660846290809161,False,0.6558064516129032,0.5794117647058824,0.08925877003231482
57,7.480826455225086,False,0.6596774193548387,0.573529411764706,0.08134892168199609
58,8.401749869294344,False,0.6606451612903225,0.5764705882352942,0.08940402443276863
59,9.43604310147889,False,0.6674193548387097,0.5764705882352942,0.0977249866225656
60,10.597662486760708,False,0.667741935483871,0.5705882352941176,0.08843115516689948
61,11.902282447787156,False,0.6719354838709677,0.561764705882353,0.09525961612177442
62,13.367506999197078,False,0.6764516129032258,0.5558823529411765,0.08569883696666745
63,15.013107289081743,False,0.6732258064516129,0.5617647058823529,0.08769442068162105
64,16.861288382868803,False,0.6745161290322581,0.5676470588235294,0.08529411764705884
65,18.936988889503603,False,0.6725806451612903,0.55,0.09022271558928219
66,21.268217472962103,False,0.6661290322580645,0.5441176470588236,0.07469661823058998
67,23.88643078984598,False,0.6680645161290323,0.5470588235294118,0.08544611203725853
68,26.826957952797272,False,0.6787096774193547,0.5470588235294118,0.08129573506520739
69,30.12947724726992,False,0.6780645161290322,0.5411764705882353,0.08442764761416074
70,33.83855153428233,False,0.6761290322580645,0.55,0.09670166013396234
71,38.00422956365886,False,0.6790322580645161,0.5294117647058824,0.09393364366277242
72,42.68272131163821,False,0.6841935483870969,0.55,0.08113596602431603
73,47.93715645558219,False,0.6812903225806451,0.5470588235294118,0.07578881603955957
74,53.83843622033489,False,0.6783870967741935,0.5529411764705883,0.06935191836795059
75,60.46619009070436,False,0.6703225806451613,0.5588235294117647,0.08724939396583134
76,67.90985029955714,False,0.6841935483870968,0.5529411764705883,0.0840168050416806
77,76.26985859023443,False,0.6867741935483871,0.5235294117647058,0.1
78,85.659021536855,False,0.6829032258064516,0.5411764705882353,0.09593827311941232
79,96.2040327106476,False,0.6841935483870967,0.5294117647058822,0.08000865005138498
80,108.04718223181285,False,0.6738709677419356,0.5441176470588236,0.10945761215252
81,121.34827677491431,False,0.6832258064516129,0.5382352941176471,0.08925877003231482
82,136.28679593557754,False,0.6796774193548388,0.5470588235294118,0.07803823036130354
83,153.06431405563595,False,0.6783870967741936,0.5470588235294118,0.0823529411764706
84,171.90722018585745,False,0.6735483870967742,0.5588235294117647,0.08214258849275849
85,193.06977288832496,False,0.6725806451612903,0.5411764705882354,0.07463869141440896
86,216.8375310987433,False,0.6725806451612903,0.5411764705882354,0.0660292480018931
87,243.53120734334175,False,0.6658064516129032,0.5352941176470588,0.1
88,273.5109953041211,False,0.663225806451613,0.5470588235294117,0.06335488008393536
89,307.18143012686966,False,0.6609677419354838,0.5205882352941176,0.0732937399669242
90,344.99684705497157,False,0.6609677419354838,0.526470588235294,0.05800906742151772
91,387.4675120456128,False,0.6580645161290322,0.5705882352941176,0.05294117647058825
92,435.16650709244203,False,0.6383870967741936,0.5058823529411764,0.06809315825170721
93,488.73746316244274,False,0.6412903225806451,0.526470588235294,0.09249520702068464
94,548.9032450921558,False,0.6390322580645161,0.5235294117647058,0.09374927912064251
95,616.4757056337161,False,0.6264516129032258,0.5264705882352941,0.07258213340737099
96,692.3666402678734,False,0.612258064516129,0.5176470588235293,0.08129573506520738
97,777.6000906038043,False,0.6225806451612902,0.5,0.10522672835293129
98,873.3261623828438,False,0.599032258064516,0.5000000000000001,0.08422247684280208
99,980.8365445406671,False,0.5996774193548388,0.5205882352941176,0.05102750462616905
100,1101.5819387358995,False,0.5774193548387097,0.4911764705882352,0.09022271558928217
101,1237.191634532162,False,0.5548387096774193,0.4794117647058823,0.09670166013396234
102,1389.4954943731389,False,0.5599999999999999,0.4999999999999999,0.06027618097623294
103,1560.5486450070748,False,0.5496774193548386,0.5205882352941176,0.06841001970360594
104,1752.6592085367583,False,0.5693548387096774,0.5,0.04742504557822677
105,1968.4194472866113,False,0.5490322580645162,0.4970588235294119,0.1080256921894527
106,2210.740742743128,False,0.5251612903225806,0.48529411764705876,0.1148566128809802
107,2482.89288056033,False,0.5296774193548387,0.5058823529411764,0.11222814134317008
108,2788.5481717262915,False,0.5267741935483871,0.45588235294117646,0.0758458644601625
109,3131.8310052438446,False,0.5435483870967742,0.5411764705882354,0.11481894879966552
110,3517.37350096938,False,0.5135483870967741,0.4794117647058824,0.10192778500684387
111,3950.3780135666484,False,0.5290322580645161,0.5529411764705883,0.07417364831128526
112,4436.687330978616,False,0.5458064516129032,0.5147058823529412,0.08027849449385992
113,4982.863514647306,False,0.5338709677419355,0.4970588235294118,0.09434714666085554
114,5596.276445319552,False,0.5241935483870968,0.5617647058823529,0.08569883696666744
115,6285.203269240097,False,0.5438709677419354,0.5264705882352941,0.08670237042931575
116,7058.9400866187525,False,0.5290322580645161,0.5029411764705882,0.10961555972696602
117,7927.927389450606,False,0.5093548387096773,0.5058823529411764,0.07647058823529412
118,8903.890941296735,False,0.5325806451612902,0.4911764705882353,0.08219522713224776
119,10000.0,False,0.5212903225806451,0.5029411764705882,0.07607363033163272
0,0.01,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
1,0.011231045018329522,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
2,0.012613637220374436,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
3,0.014166432746690208,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
4,0.015910384392721525,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
5,0.017869024337358284,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
6,0.020068781676649675,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
7,0.022539339047347912,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
8,0.02531403315241567,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
9,0.028430304593026635,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
10,0.031930203076910274,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
11,0.03586095482011831,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
12,0.040275599798502974,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
13,0.04523370744772101,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
14,0.05080218046913023,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
15,0.057056157587810206,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
16,0.06408002744416,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
17,0.07196856730011521,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
18,0.08082822192522715,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
19,0.09077853991937558,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
20,0.10195378685327301,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
21,0.11450475699382819,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
22,0.12860080806105664,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
23,0.14443214647272812,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
24,0.16221239391291728,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
25,0.18218146985669748,True,0.5583870967741935,0.5558823529411765,0.08049371872590595
26,0.2046088289466012,True,0.5587096774193548,0.5558823529411765,0.08049371872590595
27,0.22979709690469627,True,0.5593548387096774,0.5558823529411765,0.08049371872590595
28,0.2580861540418075,True,0.5603225806451613,0.5558823529411765,0.08769442068162105
29,0.2898577214651068,True,0.5612903225806452,0.5558823529411765,0.08769442068162105
30,0.3255405118685032,True,0.5629032258064516,0.5558823529411765,0.08769442068162105
31,0.36561601440851954,True,0.5629032258064516,0.5558823529411765,0.08769442068162105
32,0.4106249917244298,True,0.5638709677419356,0.5558823529411765,0.08769442068162105
33,0.46117477677082586,True,0.5641935483870968,0.5588235294117647,0.09017476303974056
34,0.5179474679231213,True,0.5641935483870968,0.5588235294117647,0.09017476303974056
35,0.5817091329374358,True,0.565483870967742,0.5558823529411765,0.08468341205228219
